Date,Campaign,Region,Spend,Impressions,ActionKey
2025-11-14,Impression FB_041125,Đắk Lắk Province,3439,546,
2025-11-14,Impression FB_041125,Đắk Nông Province,927,147,
2025-11-14,Impression FB_041125,Đồng Nai Province,3686,586,
2025-11-14,Impression FB_041125,Đồng Tháp Province,2582,408,
2025-11-14,Mess FB_051125,An Giang Province,573,16,
2025-11-14,Mess FB_051125,Bà Rịa–Vũng Tàu Province,1576,20,
2025-11-14,Mess FB_051125,Bình Dương Province,1801,34,
2025-11-14,Mess FB_051125,Bình Phước Province,316,12,
2025-11-14,Mess FB_051125,Bình Thuận Province,358,9,
2025-11-14,Mess FB_051125,Bình Định Province,142,5,
2025-11-14,Mess FB_051125,Bạc Liêu Province,196,5,
2025-11-14,Mess FB_051125,Bắc Giang Province,255,6,
2025-11-14,Mess FB_051125,Bắc Kạn Province,14,1,
2025-11-14,Mess FB_051125,Bắc Ninh Province,382,12,
2025-11-14,Mess FB_051125,Bến Tre Province,32,1,
2025-11-14,Mess FB_051125,Cao Bằng Province,134,4,
2025-11-14,Mess FB_051125,Cà Mau Province,609,10,
2025-11-14,Mess FB_051125,Cần Thơ,729,13,
2025-11-14,Mess FB_051125,Da Nang,3623,36,
2025-11-14,Mess FB_051125,Gia Lai Province,330,8,
2025-11-14,Mess FB_051125,Haiphong,1095,18,
2025-11-14,Mess FB_051125,Hanoi,30172,294,
2025-11-14,Mess FB_051125,Ho Chi Minh City,64576,663,
2025-11-14,Mess FB_051125,Hà Giang Province,1625,5,
2025-11-14,Mess FB_051125,Hà Nam Province,5225,10,
2025-11-14,Mess FB_051125,Hà Tĩnh Province,902,8,
2025-11-14,Mess FB_051125,Hòa Bình Province,360,3,
2025-11-14,Mess FB_051125,Hưng Yên Province,72,3,
2025-11-14,Mess FB_051125,Hải Dương Province,186,4,
2025-11-14,Mess FB_051125,Hậu Giang Province,24,1,
2025-11-14,Mess FB_051125,Khánh Hòa Province,650,10,
2025-11-14,Mess FB_051125,Kiên Giang Province,793,16,
2025-11-14,Mess FB_051125,Kon Tum Province,1749,3,
2025-11-14,Mess FB_051125,Lai Châu Province,45,1,
2025-11-14,Mess FB_051125,Long An Province,855,18,
2025-11-14,Mess FB_051125,Lâm Đồng Province,1579,18,
2025-11-14,Mess FB_051125,Nam Định Province,1086,5,
2025-11-14,Mess FB_051125,Nghệ An Province,1363,10,
2025-11-14,Mess FB_051125,Ninh Bình Province,82,3,
2025-11-14,Mess FB_051125,Ninh Thuận Province,47,2,
2025-11-14,Mess FB_051125,Phú Thọ Province,77,3,
2025-11-14,Mess FB_051125,Phú Yên Province,92,3,
2025-11-14,Mess FB_051125,Quảng Bình Province,33,2,
2025-11-14,Mess FB_051125,Quảng Nam Province,1251,9,
2025-11-14,Mess FB_051125,Quảng Ngãi Province,339,4,
2025-11-14,Mess FB_051125,Quảng Ninh Province,1843,24,
2025-11-14,Mess FB_051125,Quảng Trị Province,13,1,
2025-11-14,Mess FB_051125,Sóc Trăng Province,429,11,
2025-11-14,Mess FB_051125,Sơn La Province,197,4,
2025-11-14,Mess FB_051125,Thanh Hóa Province,994,19,
2025-11-14,Mess FB_051125,Thái Bình Province,248,4,
2025-11-14,Mess FB_051125,Thái Nguyên Province,636,5,
2025-11-14,Mess FB_051125,Thừa Thiên–Huế Province,517,16,
2025-11-14,Mess FB_051125,Tiền Giang Province,1248,17,
2025-11-14,Mess FB_051125,Trà Vinh Province,168,7,
2025-11-14,Mess FB_051125,Tuyên Quang Province,163,6,
2025-11-14,Mess FB_051125,Tây Ninh Province,883,4,
2025-11-14,Mess FB_051125,Vĩnh Long Province,813,8,
2025-11-14,Mess FB_051125,Vĩnh Phúc Province,581,16,
2025-11-14,Mess FB_051125,Điện Biên Province,1851,8,
2025-11-14,Mess FB_051125,Đắk Lắk Province,394,12,
2025-11-14,Mess FB_051125,Đắk Nông Province,54,3,
2025-11-14,Mess FB_051125,Đồng Nai Province,2714,45,
2025-11-14,Mess FB_051125,Đồng Tháp Province,512,8,
2025-11-14,Mess IG_051125,An Giang Province,461,7,
2025-11-14,Mess IG_051125,Bà Rịa–Vũng Tàu Province,1527,22,
2025-11-14,Mess IG_051125,Bình Dương Province,2982,34,
2025-11-14,Mess IG_051125,Bình Phước Province,407,6,
2025-11-14,Mess IG_051125,Bình Thuận Province,972,11,
2025-11-14,Mess IG_051125,Bình Định Province,427,6,
2025-11-14,Mess IG_051125,Bạc Liêu Province,105,4,
2025-11-14,Mess IG_051125,Bắc Giang Province,110,3,
2025-11-14,Mess IG_051125,Bắc Kạn Province,237,1,
2025-11-14,Mess IG_051125,Bắc Ninh Province,448,13,
2025-11-14,Mess IG_051125,Bến Tre Province,377,7,
2025-11-14,Mess IG_051125,Cao Bằng Province,59,2,
2025-11-14,Mess IG_051125,Cà Mau Province,20,1,
2025-11-14,Mess IG_051125,Cần Thơ,770,18,
2025-11-14,Mess IG_051125,Da Nang,1974,39,
2025-11-14,Mess IG_051125,Gia Lai Province,118,4,
2025-11-14,Mess IG_051125,Haiphong,2948,31,
2025-11-14,Mess IG_051125,Hanoi,39583,533,
2025-11-14,Mess IG_051125,Ho Chi Minh City,87670,914,
2025-11-14,Mess IG_051125,Hà Nam Province,115,5,
2025-11-14,Mess IG_051125,Hà Tĩnh Province,74,2,
2025-11-14,Mess IG_051125,Hòa Bình Province,299,6,
2025-11-14,Mess IG_051125,Hưng Yên Province,310,11,
2025-11-14,Mess IG_051125,Hải Dương Province,116,4,
2025-11-14,Mess IG_051125,Hậu Giang Province,7,1,
2025-11-14,Mess IG_051125,Khánh Hòa Province,676,22,
2025-11-14,Mess IG_051125,Kiên Giang Province,600,11,
2025-11-14,Mess IG_051125,Kon Tum Province,98,1,
2025-11-14,Mess IG_051125,Long An Province,165,5,
2025-11-14,Mess IG_051125,Lào Cai Province,448,1,
2025-11-14,Mess IG_051125,Lâm Đồng Province,1981,26,
2025-11-14,Mess IG_051125,Lạng Sơn Province,150,2,
2025-11-14,Mess IG_051125,Nam Định Province,409,8,
2025-11-14,Mess IG_051125,Nghệ An Province,235,6,
2025-11-14,Mess IG_051125,Ninh Bình Province,3587,4,
2025-11-14,Mess IG_051125,Ninh Thuận Province,20,1,
2025-11-14,Mess IG_051125,Phú Thọ Province,127,3,
2025-11-14,Mess IG_051125,Phú Yên Province,81,3,
2025-11-14,Mess IG_051125,Quảng Bình Province,28,1,
2025-11-14,Mess IG_051125,Quảng Nam Province,792,18,
2025-11-14,Mess IG_051125,Quảng Ninh Province,1362,15,
2025-11-14,Mess IG_051125,Quảng Trị Province,46,1,
2025-11-14,Mess IG_051125,Sóc Trăng Province,446,7,
2025-11-14,Mess IG_051125,Sơn La Province,16,1,
2025-11-14,Mess IG_051125,Thanh Hóa Province,843,12,
2025-11-14,Mess IG_051125,Thái Bình Province,73,3,
2025-11-14,Mess IG_051125,Thái Nguyên Province,200,5,
2025-11-14,Mess IG_051125,Thừa Thiên–Huế Province,803,11,
2025-11-14,Mess IG_051125,Tiền Giang Province,1478,10,
2025-11-14,Mess IG_051125,Trà Vinh Province,109,2,
2025-11-14,Mess IG_051125,Tuyên Quang Province,9,1,
2025-11-14,Mess IG_051125,Tây Ninh Province,535,7,
2025-11-14,Mess IG_051125,Unknown,47,1,
2025-11-14,Mess IG_051125,Vĩnh Long Province,105,3,
2025-11-14,Mess IG_051125,Vĩnh Phúc Province,388,7,
2025-11-14,Mess IG_051125,Đắk Lắk Province,1009,12,
2025-11-14,Mess IG_051125,Đắk Nông Province,31,3,
2025-11-14,Mess IG_051125,Đồng Nai Province,2207,43,
2025-11-14,Mess IG_051125,Đồng Tháp Province,73,3,
2025-11-14,Visit IG_041125,An Giang Province,817,17,
2025-11-14,Visit IG_041125,Bà Rịa–Vũng Tàu Province,1701,27,
2025-11-14,Visit IG_041125,Bình Dương Province,2997,47,
2025-11-14,Visit IG_041125,Bình Phước Province,308,4,
2025-11-14,Visit IG_041125,Bình Thuận Province,594,10,
2025-11-14,Visit IG_041125,Bình Định Province,502,4,
2025-11-14,Visit IG_041125,Bạc Liêu Province,983,3,
2025-11-14,Visit IG_041125,Bắc Giang Province,272,4,
2025-11-14,Visit IG_041125,Bắc Kạn Province,139,3,
2025-11-14,Visit IG_041125,Bắc Ninh Province,764,11,
2025-11-14,Visit IG_041125,Bến Tre Province,726,8,
2025-11-14,Visit IG_041125,Cao Bằng Province,100,3,
2025-11-14,Visit IG_041125,Cà Mau Province,32,2,
2025-11-14,Visit IG_041125,Cần Thơ,1017,25,
2025-11-14,Visit IG_041125,Da Nang,6221,73,
2025-11-14,Visit IG_041125,Gia Lai Province,513,6,
2025-11-14,Visit IG_041125,Haiphong,1771,26,
2025-11-14,Visit IG_041125,Hanoi,36423,521,
2025-11-14,Visit IG_041125,Ho Chi Minh City,73520,1103,
2025-11-14,Visit IG_041125,Hà Giang Province,16,1,
2025-11-14,Visit IG_041125,Hà Nam Province,146,5,
2025-11-14,Visit IG_041125,Hà Tĩnh Province,133,3,
2025-11-14,Visit IG_041125,Hòa Bình Province,172,5,
2025-11-14,Visit IG_041125,Hưng Yên Province,493,8,
2025-11-14,Visit IG_041125,Hải Dương Province,512,10,
2025-11-14,Visit IG_041125,Khánh Hòa Province,1394,31,
2025-11-14,Visit IG_041125,Kiên Giang Province,771,16,
2025-11-14,Visit IG_041125,Kon Tum Province,79,3,
2025-11-14,Visit IG_041125,Long An Province,1192,16,
2025-11-14,Visit IG_041125,Lào Cai Province,25,2,
2025-11-14,Visit IG_041125,Lâm Đồng Province,1084,23,
2025-11-14,Visit IG_041125,Lạng Sơn Province,167,2,
2025-11-14,Visit IG_041125,Nam Định Province,123,5,
2025-11-14,Visit IG_041125,Nghệ An Province,148,5,
2025-11-14,Visit IG_041125,Ninh Bình Province,57,2,
2025-11-14,Visit IG_041125,Ninh Thuận Province,296,9,
2025-11-14,Visit IG_041125,Phú Thọ Province,362,5,
2025-11-14,Visit IG_041125,Phú Yên Province,52,2,
2025-11-14,Visit IG_041125,Quảng Bình Province,60,4,
2025-11-14,Visit IG_041125,Quảng Nam Province,148,6,
2025-11-14,Visit IG_041125,Quảng Ngãi Province,48,4,
2025-11-14,Visit IG_041125,Quảng Ninh Province,464,12,
2025-11-14,Visit IG_041125,Quảng Trị Province,64,1,
2025-11-14,Visit IG_041125,Thanh Hóa Province,250,7,
2025-11-14,Visit IG_041125,Thái Bình Province,323,6,
2025-11-14,Visit IG_041125,Thái Nguyên Province,252,7,
2025-11-14,Visit IG_041125,Thừa Thiên–Huế Province,714,17,
2025-11-14,Visit IG_041125,Tiền Giang Province,869,10,
2025-11-14,Visit IG_041125,Trà Vinh Province,141,4,
2025-11-14,Visit IG_041125,Tuyên Quang Province,122,2,
2025-11-14,Visit IG_041125,Tây Ninh Province,400,9,
2025-11-14,Visit IG_041125,Vĩnh Long Province,75,3,
2025-11-14,Visit IG_041125,Vĩnh Phúc Province,107,2,
2025-11-14,Visit IG_041125,Yên Bái Province,44,2,
2025-11-14,Visit IG_041125,Đắk Lắk Province,170,6,
2025-11-14,Visit IG_041125,Đắk Nông Province,34,1,
2025-11-14,Visit IG_041125,Đồng Nai Province,2276,36,
2025-11-14,Visit IG_041125,Đồng Tháp Province,444,8,
2025-11-15,Impression FB_041125,An Giang Province,3446,538,
2025-11-15,Impression FB_041125,Bà Rịa–Vũng Tàu Province,2010,319,
2025-11-15,Impression FB_041125,Bình Dương Province,2446,385,
2025-11-15,Impression FB_041125,Bình Phước Province,1761,275,
2025-11-15,Impression FB_041125,Bình Thuận Province,2704,426,
2025-11-15,Impression FB_041125,Bình Định Province,1814,288,
2025-11-15,Impression FB_041125,Bạc Liêu Province,1734,271,
2025-11-15,Impression FB_041125,Bắc Giang Province,1867,299,
2025-11-15,Impression FB_041125,Bắc Kạn Province,599,97,
2025-11-15,Impression FB_041125,Bắc Ninh Province,1333,214,
2025-11-15,Impression FB_041125,Bến Tre Province,2060,325,
2025-11-15,Impression FB_041125,Cao Bằng Province,676,110,
2025-11-15,Impression FB_041125,Cà Mau Province,1951,307,
2025-11-15,Impression FB_041125,Cần Thơ,1637,261,
2025-11-15,Impression FB_041125,Da Nang,1184,186,
2025-11-15,Impression FB_041125,Gia Lai Province,2209,349,
2025-11-15,Impression FB_041125,Haiphong,1410,220,
2025-11-15,Impression FB_041125,Hanoi,2998,481,
2025-11-15,Impression FB_041125,Ho Chi Minh City,3874,622,
2025-11-15,Impression FB_041125,Hà Giang Province,564,91,
2025-11-15,Impression FB_041125,Hà Nam Province,1070,169,
2025-11-15,Impression FB_041125,Hà Tĩnh Province,1323,212,
2025-11-15,Impression FB_041125,Hòa Bình Province,1067,172,
2025-11-15,Impression FB_041125,Hưng Yên Province,1286,205,
2025-11-15,Impression FB_041125,Hải Dương Province,2117,339,
2025-11-15,Impression FB_041125,Hậu Giang Province,1082,170,
2025-11-15,Impression FB_041125,Khánh Hòa Province,1998,312,
2025-11-15,Impression FB_041125,Kiên Giang Province,2926,463,
2025-11-15,Impression FB_041125,Kon Tum Province,667,106,
2025-11-15,Impression FB_041125,Lai Châu Province,264,42,
2025-11-15,Impression FB_041125,Long An Province,2041,326,
2025-11-15,Impression FB_041125,Lào Cai Province,852,136,
2025-11-15,Impression FB_041125,Lâm Đồng Province,2108,336,
2025-11-15,Impression FB_041125,Lạng Sơn Province,995,160,
2025-11-15,Impression FB_041125,Nam Định Province,2281,359,
2025-11-15,Impression FB_041125,Nghệ An Province,2728,436,
2025-11-15,Impression FB_041125,Ninh Bình Province,1138,179,
2025-11-15,Impression FB_041125,Ninh Thuận Province,1247,194,
2025-11-15,Impression FB_041125,Phú Thọ Province,1674,268,
2025-11-15,Impression FB_041125,Phú Yên Province,1429,223,
2025-11-15,Impression FB_041125,Quảng Bình Province,1327,209,
2025-11-15,Impression FB_041125,Quảng Nam Province,1802,285,
2025-11-15,Impression FB_041125,Quảng Ngãi Province,1881,293,
2025-11-15,Impression FB_041125,Quảng Ninh Province,1416,226,
2025-11-15,Impression FB_041125,Quảng Trị Province,1188,186,
2025-11-15,Impression FB_041125,Sóc Trăng Province,2055,320,
2025-11-15,Impression FB_041125,Sơn La Province,1418,225,
2025-11-15,Impression FB_041125,Thanh Hóa Province,3040,492,
2025-11-15,Impression FB_041125,Thái Bình Province,1970,317,
2025-11-15,Impression FB_041125,Thái Nguyên Province,1569,250,
2025-11-15,Impression FB_041125,Thừa Thiên–Huế Province,2092,328,
2025-11-15,Impression FB_041125,Tiền Giang Province,2358,370,
2025-11-15,Impression FB_041125,Trà Vinh Province,1953,308,
2025-11-15,Impression FB_041125,Tuyên Quang Province,1123,182,
2025-11-15,Impression FB_041125,Tây Ninh Province,1954,299,
2025-11-15,Impression FB_041125,Unknown,39,6,
2025-11-15,Impression FB_041125,Vĩnh Long Province,1588,252,
2025-11-15,Impression FB_041125,Vĩnh Phúc Province,1171,190,
2025-11-15,Impression FB_041125,Yên Bái Province,1073,172,
2025-11-15,Impression FB_041125,Điện Biên Province,645,103,
2025-11-15,Impression FB_041125,Đắk Lắk Province,3474,546,
2025-11-15,Impression FB_041125,Đắk Nông Province,955,150,
2025-11-15,Impression FB_041125,Đồng Nai Province,3935,619,
2025-11-15,Impression FB_041125,Đồng Tháp Province,2737,430,
2025-11-15,Mess FB_051125,An Giang Province,2987,14,
2025-11-15,Mess FB_051125,Bà Rịa–Vũng Tàu Province,1994,19,
2025-11-15,Mess FB_051125,Bình Dương Province,2003,26,
2025-11-15,Mess FB_051125,Bình Phước Province,249,3,
2025-11-15,Mess FB_051125,Bình Thuận Province,1146,16,
2025-11-15,Mess FB_051125,Bình Định Province,143,4,
2025-11-15,Mess FB_051125,Bạc Liêu Province,124,3,
2025-11-15,Mess FB_051125,Bắc Giang Province,3192,4,
2025-11-15,Mess FB_051125,Bắc Kạn Province,33,1,
2025-11-15,Mess FB_051125,Bắc Ninh Province,136,3,
2025-11-15,Mess FB_051125,Bến Tre Province,301,9,
2025-11-15,Mess FB_051125,Cao Bằng Province,93,2,
2025-11-15,Mess FB_051125,Cà Mau Province,831,14,
2025-11-15,Mess FB_051125,Cần Thơ,1413,21,
2025-11-15,Mess FB_051125,Da Nang,3032,31,
2025-11-15,Mess FB_051125,Gia Lai Province,234,8,
2025-11-15,Mess FB_051125,Haiphong,2593,19,
2025-11-15,Mess FB_051125,Hanoi,29785,326,
2025-11-15,Mess FB_051125,Ho Chi Minh City,74215,898,
2025-11-15,Mess FB_051125,Hà Giang Province,38,1,
2025-11-15,Mess FB_051125,Hà Nam Province,2926,9,
2025-11-15,Mess FB_051125,Hà Tĩnh Province,776,5,
2025-11-15,Mess FB_051125,Hòa Bình Province,244,3,
2025-11-15,Mess FB_051125,Hưng Yên Province,274,10,
2025-11-15,Mess FB_051125,Hậu Giang Province,12,1,
2025-11-15,Mess FB_051125,Khánh Hòa Province,823,15,
2025-11-15,Mess FB_051125,Kiên Giang Province,807,14,
2025-11-15,Mess FB_051125,Long An Province,2676,13,
2025-11-15,Mess FB_051125,Lào Cai Province,1653,3,
2025-11-15,Mess FB_051125,Lâm Đồng Province,1345,13,
2025-11-15,Mess FB_051125,Nam Định Province,263,1,
2025-11-15,Mess FB_051125,Nghệ An Province,1378,9,
2025-11-15,Mess FB_051125,Ninh Bình Province,1,1,
2025-11-15,Mess FB_051125,Ninh Thuận Province,26,1,
2025-11-15,Mess FB_051125,Phú Thọ Province,2,1,
2025-11-15,Mess FB_051125,Phú Yên Province,89,3,
2025-11-15,Mess FB_051125,Quảng Bình Province,3,1,
2025-11-15,Mess FB_051125,Quảng Nam Province,2406,12,
2025-11-15,Mess FB_051125,Quảng Ngãi Province,73,6,
2025-11-15,Mess FB_051125,Quảng Ninh Province,1697,25,
2025-11-15,Mess FB_051125,Quảng Trị Province,9,1,
2025-11-15,Mess FB_051125,Sóc Trăng Province,659,5,
2025-11-15,Mess FB_051125,Sơn La Province,87,2,
2025-11-15,Mess FB_051125,Thanh Hóa Province,31,5,
2025-11-15,Mess FB_051125,Thái Bình Province,65,2,
2025-11-15,Mess FB_051125,Thái Nguyên Province,326,12,
2025-11-15,Mess FB_051125,Thừa Thiên–Huế Province,229,5,
2025-11-15,Mess FB_051125,Tiền Giang Province,813,5,
2025-11-15,Mess FB_051125,Trà Vinh Province,12,2,
2025-11-15,Mess FB_051125,Tây Ninh Province,1353,4,
2025-11-15,Mess FB_051125,Vĩnh Long Province,90,2,
2025-11-15,Mess FB_051125,Vĩnh Phúc Province,2308,17,
2025-11-15,Mess FB_051125,Yên Bái Province,32,1,
2025-11-15,Mess FB_051125,Điện Biên Province,186,1,
2025-11-15,Mess FB_051125,Đắk Lắk Province,343,9,
2025-11-15,Mess FB_051125,Đồng Nai Province,1081,25,
2025-11-15,Mess FB_051125,Đồng Tháp Province,1042,7,
2025-11-15,Mess IG_051125,An Giang Province,677,12,
2025-11-15,Mess IG_051125,Bà Rịa–Vũng Tàu Province,1490,10,
2025-11-15,Mess IG_051125,Bình Dương Province,2259,18,
2025-11-15,Mess IG_051125,Bình Phước Province,1109,6,
2025-11-15,Mess IG_051125,Bình Thuận Province,72,1,
2025-11-15,Mess IG_051125,Bình Định Province,7,1,
2025-11-15,Mess IG_051125,Bắc Giang Province,233,3,
2025-11-15,Mess IG_051125,Bắc Ninh Province,406,6,
2025-11-15,Mess IG_051125,Cà Mau Province,100,1,
2025-11-15,Mess IG_051125,Cần Thơ,373,11,
2025-11-15,Mess IG_051125,Da Nang,2518,36,
2025-11-15,Mess IG_051125,Gia Lai Province,272,6,
2025-11-15,Mess IG_051125,Haiphong,1021,18,
2025-11-15,Mess IG_051125,Hanoi,26695,279,
2025-11-15,Mess IG_051125,Ho Chi Minh City,87487,739,
2025-11-15,Mess IG_051125,Hà Nam Province,101,2,
2025-11-15,Mess IG_051125,Hòa Bình Province,28,1,
2025-11-15,Mess IG_051125,Hưng Yên Province,1237,15,
2025-11-15,Mess IG_051125,Hải Dương Province,72,2,
2025-11-15,Mess IG_051125,Hậu Giang Province,17,1,
2025-11-15,Mess IG_051125,Khánh Hòa Province,797,23,
2025-11-15,Mess IG_051125,Kiên Giang Province,173,6,
2025-11-15,Mess IG_051125,Kon Tum Province,178,1,
2025-11-15,Mess IG_051125,Long An Province,24,1,
2025-11-15,Mess IG_051125,Lào Cai Province,415,1,
2025-11-15,Mess IG_051125,Lâm Đồng Province,495,8,
2025-11-15,Mess IG_051125,Lạng Sơn Province,82,1,
2025-11-15,Mess IG_051125,Nam Định Province,306,6,
2025-11-15,Mess IG_051125,Nghệ An Province,261,2,
2025-11-15,Mess IG_051125,Ninh Bình Province,293,1,
2025-11-15,Mess IG_051125,Ninh Thuận Province,17,1,
2025-11-15,Mess IG_051125,Phú Thọ Province,161,5,
2025-11-15,Mess IG_051125,Phú Yên Province,25,1,
2025-11-15,Mess IG_051125,Quảng Bình Province,153,3,
2025-11-15,Mess IG_051125,Quảng Nam Province,2471,16,
2025-11-15,Mess IG_051125,Quảng Ngãi Province,261,1,
2025-11-15,Mess IG_051125,Quảng Ninh Province,86,3,
2025-11-15,Mess IG_051125,Quảng Trị Province,703,2,
2025-11-15,Mess IG_051125,Sóc Trăng Province,282,3,
2025-11-15,Mess IG_051125,Sơn La Province,22,1,
2025-11-15,Mess IG_051125,Thanh Hóa Province,121,6,
2025-11-15,Mess IG_051125,Thái Bình Province,54,3,
2025-11-15,Mess IG_051125,Thái Nguyên Province,122,2,
2025-11-15,Mess IG_051125,Thừa Thiên–Huế Province,70,1,
2025-11-15,Mess IG_051125,Tiền Giang Province,88,5,
2025-11-15,Mess IG_051125,Trà Vinh Province,86,4,
2025-11-15,Mess IG_051125,Tuyên Quang Province,262,2,
2025-11-15,Mess IG_051125,Tây Ninh Province,112,2,
