Week,Date,Campaign,AdSet,Ad,Indicator,ActionKey,AmountSpent,Results,CostPerResult,Impressions
,2025-12-06,Mess FB_051125,ITR-2255-HCM-Perfume,DIRTY MILK — THIS IS NOT YOUR MORNING MILK_New,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,27399,1,27399,1051
,2025-12-06,Mess FB_051125,ITR-2255-HCM-Perfume,DIRTY MILK — THIS IS NOT YOUR MORNING MILK_New - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,97173,6,"16195,5",3054
,2025-12-06,Mess IG_051125,ITR-2255-HCM-Perfume,"VDO_V1_281125_WHITE CRUSH - TỪ SẠCH SẼ ĐẾN ẤM ÁP, SỰ LẤP LÁNH CỦA HƯƠNG THƠM",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,80327,3,"26775,67",564
,2025-12-06,Mess IG_051125,ITR-2255-HCM-Perfume,VDO_V1_281125_MILK & MATCHA – TƯƠI TẮN VÀ TRẺ TRUNG MÀ KHÔNG CẦN CỐ,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,28385,0,,170
,2025-12-06,Mess IG_051125,ITR-2255-HCM-Luxury Brand,"VDO_V1_281125_WHITE CRUSH - TỪ SẠCH SẼ ĐẾN ẤM ÁP, SỰ LẤP LÁNH CỦA HƯƠNG THƠM - Copy",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,9171,0,,29
,2025-12-06,Mess IG_051125,ITR-2255-HCM-Luxury Brand,VDO_V1_281125_MILK & MATCHA – TƯƠI TẮN VÀ TRẺ TRUNG MÀ KHÔNG CẦN CỐ - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,374,0,,2
,2025-12-06,Visit IG_041125,Distric focus_22-45_U,CRS_V1_021225_DIRTY MILK — THIS IS NOT YOUR MORNING MILK,profile_visit_view,profile_visit_view,80797,55,"1469,04",2516
,2025-12-06,Visit IG_041125,Distric focus_22-45_U,"CRS_V1_021225_WHITE CRUSH - TỪ SẠCH SẼ ĐẾN ẤM ÁP, SỰ LẤP LÁNH CỦA HƯƠNG THƠM",profile_visit_view,profile_visit_view,5689,6,"948,17",102
,2025-12-06,Impression FB_041125,Distric focus_22-45_U,GIÁNG SINH NGỌT NGÀO HƯƠNG GOURMAND CÙNG BORNTOSTANDOUT®,reach,reach,102225,15535,"6580,3",16047
,2025-12-06,Impression FB_041125,Distric focus_22-45_U,"WHITE CRUSH - TỪ SẠCH SẼ ĐẾN ẤM ÁP, SỰ LẤP LÁNH CỦA HƯƠNG THƠM",reach,reach,4544,439,"10350,8",443
,2025-12-06,Mess FB_051125,ITR-2255-HCM-Luxury Brand,NGẬP TRÀN TRONG CƠN MÊ CHOCOLATE VỚI CHOCO LOCO,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,232,0,,2
,2025-12-06,Mess FB_051125,ITR-2255-HCM-Luxury Brand,DIRTY MILK — THIS IS NOT YOUR MORNING MILK,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,73951,4,"18487,75",2256
,2025-12-06,Mess FB_051125,ITR-2255-HCM-Perfume,"WHITE CRUSH - TỪ SẠCH SẼ ĐẾN ẤM ÁP, SỰ LẤP LÁNH CỦA HƯƠNG THƠM",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,204,0,,3
,2025-12-06,Visit IG_041125,Distric focus_22-45_U,GIÁNG SINH NGỌT NGÀO HƯƠNG GOURMAND CÙNG BORNTOSTANDOUT®,profile_visit_view,profile_visit_view,49575,25,1983,1011
,2025-12-06,Visit IG_041125,Distric focus_22-45_U,VDO_V1_041225_MILK & MATCHA – TƯƠI TẮN VÀ TRẺ TRUNG MÀ KHÔNG CẦN CỐ,profile_visit_view,profile_visit_view,3806,3,"1268,67",111
,2025-12-06,Mess FB_051125,ITR-2255-HCM-Luxury Brand,MAISON DE AMALRIC – KHI MÙI HƯƠNG TRỞ THÀNH NGHỆ THUẬT SỐNG,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,1372,0,,19
,2025-12-06,Mess IG_051125,ITR-2255-HCM-Perfume,CRS_V1_051225_MAISON DE AMALRIC – KHI MÙI HƯƠNG TRỞ THÀNH NGHỆ THUẬT SỐNG,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,28052,0,,228
,2025-12-06,Mess IG_051125,ITR-2255-HCM-Luxury Brand,CRS_V1_051225_MAISON DE AMALRIC – KHI MÙI HƯƠNG TRỞ THÀNH NGHỆ THUẬT SỐNG - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,608,0,,8
,2025-12-06,Visit IG_041125,Distric focus_22-45_U,"NEW NOTES – NEW EXPERIENCE, CHẠM TAY MÙA LỄ HỘI",profile_visit_view,profile_visit_view,14818,25,"592,72",361
,2025-12-06,Mess IG_051125,RET-2255-HCM,CRS_V1_051225_MAISON DE AMALRIC – KHI MÙI HƯƠNG TRỞ THÀNH NGHỆ THUẬT SỐNG - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,465,0,,4
,2025-12-06,Mess IG_051125,RET-2255-HCM,VDO_V1_281125_MILK & MATCHA – TƯƠI TẮN VÀ TRẺ TRUNG MÀ KHÔNG CẦN CỐ - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,3412,0,,17
,2025-12-06,Mess IG_051125,RET-2255-HCM,"VDO_V1_281125_WHITE CRUSH - TỪ SẠCH SẼ ĐẾN ẤM ÁP, SỰ LẤP LÁNH CỦA HƯƠNG THƠM - Copy",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,24487,0,,195
