Date,Campaign,ActionKey,Age,Gender,Spend,Impressions
2025-11-13,Mess IG_051125,Unknown,18-24,male,4031,73
2025-11-13,Mess IG_051125,Unknown,18-24,unknown,880,5
2025-11-13,Mess IG_051125,Unknown,25-34,female,13421,156
2025-11-13,Mess IG_051125,Unknown,25-34,male,14939,215
2025-11-13,Mess IG_051125,Unknown,25-34,unknown,641,13
2025-11-13,Mess IG_051125,Unknown,35-44,female,1720,17
2025-11-13,Mess IG_051125,Unknown,35-44,male,1869,30
2025-11-13,Mess IG_051125,Unknown,35-44,unknown,41,1
2025-11-13,Mess IG_051125,Unknown,45-54,male,242,4
2025-11-13,Mess IG_051125,Unknown,18-24,female,1563,14
2025-11-13,Mess IG_051125,Unknown,18-24,male,3742,37
2025-11-13,Mess IG_051125,Unknown,25-34,female,5919,54
2025-11-13,Mess IG_051125,Unknown,25-34,male,5091,73
2025-11-13,Mess IG_051125,Unknown,25-34,unknown,67,1
2025-11-13,Mess IG_051125,Unknown,35-44,female,1032,9
2025-11-13,Mess IG_051125,Unknown,35-44,male,2170,12
2025-11-13,Mess IG_051125,Unknown,45-54,female,97,2
2025-11-13,Mess IG_051125,Unknown,45-54,male,577,2
2025-11-13,Mess IG_051125,Unknown,18-24,female,1150,22
2025-11-13,Mess IG_051125,Unknown,18-24,male,1484,22
2025-11-13,Mess IG_051125,Unknown,18-24,unknown,59,2
2025-11-13,Mess IG_051125,Unknown,25-34,female,1950,28
2025-11-13,Mess IG_051125,Unknown,25-34,male,1581,19
2025-11-13,Mess IG_051125,Unknown,25-34,unknown,67,2
2025-11-13,Mess IG_051125,Unknown,35-44,female,318,2
2025-11-13,Mess IG_051125,Unknown,35-44,male,893,10
2025-11-13,Mess IG_051125,Unknown,18-24,female,252,4
2025-11-13,Mess IG_051125,Unknown,18-24,male,1171,20
2025-11-13,Mess IG_051125,Unknown,25-34,female,2007,27
2025-11-13,Mess IG_051125,Unknown,25-34,male,1351,27
2025-11-13,Mess IG_051125,Unknown,25-34,unknown,12,1
2025-11-13,Mess IG_051125,Unknown,35-44,female,371,3
2025-11-13,Mess IG_051125,Unknown,35-44,male,333,4
2025-11-13,Mess IG_051125,Unknown,35-44,unknown,15,1
2025-11-13,Mess IG_051125,Unknown,45-54,female,41,1
2025-11-13,Mess FB_051125,Unknown,18-24,female,758,1
2025-11-13,Mess FB_051125,Unknown,18-24,male,126,3
2025-11-13,Mess FB_051125,Unknown,25-34,male,216,5
2025-11-13,Mess FB_051125,Unknown,35-44,female,43,1
2025-11-13,Mess FB_051125,Unknown,35-44,male,12,1
2025-11-13,Mess FB_051125,Unknown,45-54,female,168,2
2025-11-13,Mess IG_051125,Unknown,18-24,female,48,1
2025-11-13,Mess IG_051125,Unknown,18-24,male,838,7
2025-11-13,Mess IG_051125,Unknown,25-34,female,1059,8
2025-11-13,Mess IG_051125,Unknown,25-34,male,501,5
2025-11-13,Mess IG_051125,Unknown,35-44,male,313,2
2025-11-13,Mess IG_051125,Unknown,18-24,female,478,5
2025-11-13,Mess IG_051125,Unknown,18-24,male,1050,9
2025-11-13,Mess IG_051125,Unknown,25-34,female,887,9
2025-11-13,Mess IG_051125,Unknown,25-34,male,1524,18
2025-11-13,Mess IG_051125,Unknown,35-44,female,55,1
2025-11-13,Mess IG_051125,Unknown,35-44,male,178,3
2025-11-13,Mess IG_051125,Unknown,45-54,female,15,1
2025-11-13,Mess IG_051125,Unknown,18-24,female,916,5
2025-11-13,Mess IG_051125,Unknown,18-24,male,518,8
2025-11-13,Mess IG_051125,Unknown,18-24,unknown,10,1
2025-11-13,Mess IG_051125,Unknown,25-34,female,1445,12
2025-11-13,Mess IG_051125,Unknown,25-34,male,2848,19
2025-11-13,Mess IG_051125,Unknown,35-44,female,473,5
2025-11-13,Mess IG_051125,Unknown,35-44,male,379,2
2025-11-13,Mess IG_051125,Unknown,45-54,female,456,2
2025-11-13,Mess IG_051125,Unknown,18-24,female,218,2
2025-11-13,Mess IG_051125,Unknown,18-24,male,550,5
2025-11-13,Mess IG_051125,Unknown,25-34,female,483,6
2025-11-13,Mess IG_051125,Unknown,25-34,male,657,9
2025-11-13,Mess IG_051125,Unknown,25-34,unknown,11,1
2025-11-13,Mess IG_051125,Unknown,35-44,male,341,1
2025-11-13,Mess IG_051125,Unknown,18-24,female,251,3
2025-11-13,Mess IG_051125,Unknown,18-24,male,185,5
2025-11-13,Mess IG_051125,Unknown,25-34,female,201,5
2025-11-13,Mess IG_051125,Unknown,25-34,male,318,8
2025-11-13,Mess IG_051125,Unknown,35-44,female,39,1
2025-11-13,Mess IG_051125,Unknown,35-44,male,256,3
2025-11-13,Mess IG_051125,Unknown,18-24,male,44,2
2025-11-13,Mess IG_051125,Unknown,25-34,male,93,1
2025-11-14,Impression FB_041125,Unknown,18-24,female,6371,1013
2025-11-14,Impression FB_041125,Unknown,18-24,male,7155,1137
2025-11-14,Impression FB_041125,Unknown,18-24,unknown,444,71
2025-11-14,Impression FB_041125,Unknown,25-34,female,10875,1676
2025-11-14,Impression FB_041125,Unknown,25-34,male,18168,2877
2025-11-14,Impression FB_041125,Unknown,25-34,unknown,677,109
2025-11-14,Impression FB_041125,Unknown,35-44,female,12265,1961
2025-11-14,Impression FB_041125,Unknown,35-44,male,26980,4282
2025-11-14,Impression FB_041125,Unknown,35-44,unknown,364,58
2025-11-14,Impression FB_041125,Unknown,45-54,female,8267,1318
2025-11-14,Impression FB_041125,Unknown,45-54,male,17032,2691
2025-11-14,Impression FB_041125,Unknown,45-54,unknown,152,24
2025-11-14,Mess FB_051125,Unknown,18-24,female,546,10
2025-11-14,Mess FB_051125,Unknown,18-24,male,4921,47
2025-11-14,Mess FB_051125,Unknown,25-34,female,8237,45
2025-11-14,Mess FB_051125,Unknown,25-34,male,8308,89
2025-11-14,Mess FB_051125,Unknown,25-34,unknown,27,1
2025-11-14,Mess FB_051125,Unknown,35-44,female,5136,16
2025-11-14,Mess FB_051125,Unknown,35-44,male,4407,45
2025-11-14,Mess FB_051125,Unknown,45-54,female,1441,8
2025-11-14,Mess FB_051125,Unknown,45-54,male,550,4
2025-11-14,Mess FB_051125,Unknown,18-24,female,5993,55
2025-11-14,Mess FB_051125,Unknown,18-24,male,11817,213
2025-11-14,Mess FB_051125,Unknown,18-24,unknown,96,3
2025-11-14,Mess FB_051125,Unknown,25-34,female,12601,142
2025-11-14,Mess FB_051125,Unknown,25-34,male,31839,382
2025-11-14,Mess FB_051125,Unknown,25-34,unknown,759,11
2025-11-14,Mess FB_051125,Unknown,35-44,female,8149,56
2025-11-14,Mess FB_051125,Unknown,35-44,male,10818,137
2025-11-14,Mess FB_051125,Unknown,35-44,unknown,84,4
2025-11-14,Mess FB_051125,Unknown,45-54,female,885,8
2025-11-14,Mess FB_051125,Unknown,45-54,male,3013,15
2025-11-14,Mess FB_051125,Unknown,55-64,female,45,1
2025-11-14,Visit IG_041125,Unknown,18-24,female,25965,371
2025-11-14,Visit IG_041125,Unknown,18-24,male,16131,320
2025-11-14,Visit IG_041125,Unknown,18-24,unknown,1212,15
2025-11-14,Visit IG_041125,Unknown,25-34,female,52789,692
2025-11-14,Visit IG_041125,Unknown,25-34,male,35187,624
2025-11-14,Visit IG_041125,Unknown,25-34,unknown,1763,32
2025-11-14,Visit IG_041125,Unknown,35-44,female,6028,65
2025-11-14,Visit IG_041125,Unknown,35-44,male,4091,72
2025-11-14,Visit IG_041125,Unknown,45-54,female,453,5
2025-11-14,Visit IG_041125,Unknown,45-54,male,8,1
2025-11-14,Mess FB_051125,Unknown,18-24,female,165,2
2025-11-14,Mess FB_051125,Unknown,18-24,male,21,1
2025-11-14,Mess FB_051125,Unknown,25-34,female,1050,3
2025-11-14,Mess FB_051125,Unknown,25-34,male,40,2
2025-11-14,Mess FB_051125,Unknown,35-44,female,78,1
2025-11-14,Mess FB_051125,Unknown,35-44,male,30,1
2025-11-14,Mess FB_051125,Unknown,25-34,female,109,1
2025-11-14,Mess IG_051125,Unknown,18-24,female,43,1
2025-11-14,Mess IG_051125,Unknown,18-24,male,356,4
2025-11-14,Mess IG_051125,Unknown,25-34,female,881,9
2025-11-14,Mess IG_051125,Unknown,25-34,male,443,10
2025-11-14,Mess IG_051125,Unknown,35-44,female,255,1
2025-11-14,Mess IG_051125,Unknown,18-24,female,997,10
2025-11-14,Mess IG_051125,Unknown,18-24,male,279,6
2025-11-14,Mess IG_051125,Unknown,25-34,female,5170,20
2025-11-14,Mess IG_051125,Unknown,25-34,male,2226,25
2025-11-14,Mess IG_051125,Unknown,25-34,unknown,21,1
2025-11-14,Mess IG_051125,Unknown,35-44,female,169,3
2025-11-14,Mess IG_051125,Unknown,35-44,male,6414,4
2025-11-14,Mess IG_051125,Unknown,25-34,female,216,2
2025-11-14,Mess FB_051125,Unknown,18-24,female,51,1
2025-11-14,Mess FB_051125,Unknown,18-24,male,122,2
2025-11-14,Mess FB_051125,Unknown,25-34,female,1254,14
2025-11-14,Mess FB_051125,Unknown,25-34,male,768,22
2025-11-14,Mess FB_051125,Unknown,25-34,unknown,19,1
2025-11-14,Mess FB_051125,Unknown,35-44,female,132,2
2025-11-14,Mess FB_051125,Unknown,35-44,male,260,5
2025-11-14,Mess FB_051125,Unknown,35-44,unknown,148,1
2025-11-14,Mess FB_051125,Unknown,18-24,female,18,1
2025-11-14,Mess FB_051125,Unknown,18-24,male,228,5
2025-11-14,Mess FB_051125,Unknown,25-34,female,230,3
2025-11-14,Mess FB_051125,Unknown,25-34,male,830,22
2025-11-14,Mess FB_051125,Unknown,25-34,unknown,17,1
2025-11-14,Mess FB_051125,Unknown,35-44,female,283,5
2025-11-14,Mess FB_051125,Unknown,35-44,male,609,6
2025-11-14,Mess FB_051125,Unknown,45-54,female,23,1
2025-11-14,Mess FB_051125,Unknown,55-64,female,130,1
2025-11-14,Mess FB_051125,Unknown,18-24,female,609,5
2025-11-14,Mess FB_051125,Unknown,18-24,male,215,4
2025-11-14,Mess FB_051125,Unknown,25-34,female,3679,12
2025-11-14,Mess FB_051125,Unknown,25-34,male,1760,22
2025-11-14,Mess FB_051125,Unknown,35-44,female,505,6
2025-11-14,Mess FB_051125,Unknown,35-44,male,1034,13
2025-11-14,Mess FB_051125,Unknown,45-54,female,222,3
2025-11-14,Mess FB_051125,Unknown,45-54,male,31,1
2025-11-14,Mess FB_051125,Unknown,45-54,unknown,25,1
2025-11-14,Mess FB_051125,Unknown,55-64,male,210,1
2025-11-14,Mess FB_051125,Unknown,18-24,female,205,3
2025-11-14,Mess FB_051125,Unknown,18-24,male,1546,13
2025-11-14,Mess FB_051125,Unknown,25-34,female,199,6
2025-11-14,Mess FB_051125,Unknown,25-34,male,1709,24
2025-11-14,Mess FB_051125,Unknown,35-44,female,28,1
2025-11-14,Mess FB_051125,Unknown,35-44,male,1210,12
2025-11-14,Mess FB_051125,Unknown,45-54,female,33,1
2025-11-14,Mess IG_051125,Unknown,18-24,female,1520,14
2025-11-14,Mess IG_051125,Unknown,18-24,male,2040,20
2025-11-14,Mess IG_051125,Unknown,25-34,female,8271,51
2025-11-14,Mess IG_051125,Unknown,25-34,male,2553,35
2025-11-14,Mess IG_051125,Unknown,25-34,unknown,320,3
2025-11-14,Mess IG_051125,Unknown,35-44,male,416,5
2025-11-14,Mess IG_051125,Unknown,45-54,female,181,1
2025-11-14,Mess IG_051125,Unknown,25-34,male,36,2
2025-11-14,Mess IG_051125,Unknown,18-24,male,23,1
2025-11-14,Mess IG_051125,Unknown,25-34,male,384,3
2025-11-14,Mess IG_051125,Unknown,18-24,female,863,14
2025-11-14,Mess IG_051125,Unknown,18-24,male,1442,22
2025-11-14,Mess IG_051125,Unknown,18-24,unknown,179,2
2025-11-14,Mess IG_051125,Unknown,25-34,female,3969,36
2025-11-14,Mess IG_051125,Unknown,25-34,male,4033,54
2025-11-14,Mess IG_051125,Unknown,25-34,unknown,169,1
2025-11-14,Mess IG_051125,Unknown,35-44,female,95,2
2025-11-14,Mess IG_051125,Unknown,35-44,male,306,6
2025-11-14,Mess IG_051125,Unknown,45-54,male,13,1
2025-11-14,Mess IG_051125,Unknown,18-24,male,125,2
2025-11-14,Mess IG_051125,Unknown,25-34,female,165,2
2025-11-14,Mess IG_051125,Unknown,25-34,male,634,6
2025-11-14,Mess IG_051125,Unknown,35-44,male,128,2
2025-11-14,Mess IG_051125,Unknown,18-24,female,8191,128
2025-11-14,Mess IG_051125,Unknown,18-24,male,9770,176
2025-11-14,Mess IG_051125,Unknown,18-24,unknown,405,6
2025-11-14,Mess IG_051125,Unknown,25-34,female,21571,264
2025-11-14,Mess IG_051125,Unknown,25-34,male,22373,334
2025-11-14,Mess IG_051125,Unknown,25-34,unknown,488,13
2025-11-14,Mess IG_051125,Unknown,35-44,female,2537,24
2025-11-14,Mess IG_051125,Unknown,35-44,male,3663,54
2025-11-14,Mess IG_051125,Unknown,45-54,female,218,5
2025-11-14,Mess IG_051125,Unknown,45-54,male,102,6
2025-11-14,Mess IG_051125,Unknown,18-24,female,407,8
2025-11-14,Mess IG_051125,Unknown,18-24,male,353,12
2025-11-14,Mess IG_051125,Unknown,25-34,female,2902,15
2025-11-14,Mess IG_051125,Unknown,25-34,male,891,19
2025-11-14,Mess IG_051125,Unknown,35-44,female,15,1
2025-11-14,Mess IG_051125,Unknown,35-44,male,187,4
2025-11-14,Mess IG_051125,Unknown,45-54,male,142,2
2025-11-14,Mess IG_051125,Unknown,18-24,female,646,8
2025-11-14,Mess IG_051125,Unknown,18-24,male,932,18
2025-11-14,Mess IG_051125,Unknown,25-34,female,2008,15
2025-11-14,Mess IG_051125,Unknown,25-34,male,3358,39
2025-11-14,Mess IG_051125,Unknown,25-34,unknown,34,1
2025-11-14,Mess IG_051125,Unknown,35-44,male,326,4
2025-11-14,Mess IG_051125,Unknown,25-34,female,157,1
2025-11-14,Mess IG_051125,Unknown,25-34,male,52,1
2025-11-14,Mess IG_051125,Unknown,35-44,male,233,1
2025-11-14,Mess FB_051125,Unknown,25-34,female,62,1
2025-11-14,Mess FB_051125,Unknown,25-34,male,37,1
2025-11-14,Mess IG_051125,Unknown,18-24,female,414,2
2025-11-14,Mess IG_051125,Unknown,18-24,male,393,4
2025-11-14,Mess IG_051125,Unknown,25-34,female,615,5
2025-11-14,Mess IG_051125,Unknown,25-34,male,1049,6
2025-11-14,Mess IG_051125,Unknown,35-44,male,382,3
2025-11-14,Mess IG_051125,Unknown,18-24,female,3611,42
2025-11-14,Mess IG_051125,Unknown,18-24,male,4276,58
2025-11-14,Mess IG_051125,Unknown,18-24,unknown,289,7
2025-11-14,Mess IG_051125,Unknown,25-34,female,10704,103
2025-11-14,Mess IG_051125,Unknown,25-34,male,5067,100
2025-11-14,Mess IG_051125,Unknown,25-34,unknown,172,7
2025-11-14,Mess IG_051125,Unknown,35-44,female,3470,22
2025-11-14,Mess IG_051125,Unknown,35-44,male,1872,26
2025-11-14,Mess IG_051125,Unknown,45-54,female,720,5
2025-11-14,Mess IG_051125,Unknown,45-54,male,12,1
2025-11-14,Mess IG_051125,Unknown,18-24,female,215,2
2025-11-14,Mess IG_051125,Unknown,25-34,female,96,1
2025-11-14,Mess IG_051125,Unknown,25-34,male,230,3
2025-11-14,Mess IG_051125,Unknown,25-34,unknown,43,1
2025-11-14,Mess IG_051125,Unknown,18-24,male,55,1
2025-11-14,Mess IG_051125,Unknown,25-34,female,76,2
2025-11-14,Mess IG_051125,Unknown,25-34,male,236,3
2025-11-15,Impression FB_041125,Unknown,18-24,female,7395,1164
2025-11-15,Impression FB_041125,Unknown,18-24,male,8208,1295
2025-11-15,Impression FB_041125,Unknown,18-24,unknown,475,74
2025-11-15,Impression FB_041125,Unknown,25-34,female,11737,1866
2025-11-15,Impression FB_041125,Unknown,25-34,male,19937,3128
2025-11-15,Impression FB_041125,Unknown,25-34,unknown,509,79
2025-11-15,Impression FB_041125,Unknown,35-44,female,12463,1997
2025-11-15,Impression FB_041125,Unknown,35-44,male,27239,4312
2025-11-15,Impression FB_041125,Unknown,35-44,unknown,326,52
2025-11-15,Impression FB_041125,Unknown,45-54,female,7179,1151
2025-11-15,Impression FB_041125,Unknown,45-54,male,15746,2493
2025-11-15,Impression FB_041125,Unknown,45-54,unknown,119,18
2025-11-15,Visit IG_041125,Unknown,18-24,female,30236,612
2025-11-15,Visit IG_041125,Unknown,18-24,male,16820,460
2025-11-15,Visit IG_041125,Unknown,18-24,unknown,870,23
2025-11-15,Visit IG_041125,Unknown,25-34,female,51020,901
2025-11-15,Visit IG_041125,Unknown,25-34,male,35274,864
2025-11-15,Visit IG_041125,Unknown,25-34,unknown,1204,34
2025-11-15,Visit IG_041125,Unknown,35-44,female,4651,82
2025-11-15,Visit IG_041125,Unknown,35-44,male,3392,85
2025-11-15,Visit IG_041125,Unknown,35-44,unknown,25,2
2025-11-15,Visit IG_041125,Unknown,45-54,female,147,4
2025-11-15,Visit IG_041125,Unknown,45-54,male,7,1
2025-11-15,Mess FB_051125,Unknown,18-24,female,10179,99
2025-11-15,Mess FB_051125,Unknown,18-24,male,4418,94
2025-11-15,Mess FB_051125,Unknown,18-24,unknown,148,4
2025-11-15,Mess FB_051125,Unknown,25-34,female,28090,325
2025-11-15,Mess FB_051125,Unknown,25-34,male,16180,231
2025-11-15,Mess FB_051125,Unknown,25-34,unknown,2970,20
2025-11-15,Mess FB_051125,Unknown,35-44,female,16737,92
2025-11-15,Mess FB_051125,Unknown,35-44,male,5374,55
2025-11-15,Mess FB_051125,Unknown,35-44,unknown,397,4
2025-11-15,Mess FB_051125,Unknown,45-54,female,907,10
2025-11-15,Mess FB_051125,Unknown,45-54,male,1272,12
2025-11-15,Mess FB_051125,Unknown,55-64,unknown,95,1
2025-11-15,Mess FB_051125,Unknown,18-24,female,460,7
2025-11-15,Mess FB_051125,Unknown,25-34,female,4925,18
2025-11-15,Mess FB_051125,Unknown,25-34,male,162,4
2025-11-15,Mess FB_051125,Unknown,25-34,unknown,73,1
2025-11-15,Mess FB_051125,Unknown,35-44,female,1045,5
2025-11-15,Mess FB_051125,Unknown,35-44,male,232,2
2025-11-15,Mess FB_051125,Unknown,35-44,unknown,193,1
2025-11-15,Mess FB_051125,Unknown,45-54,female,40,1
2025-11-15,Mess FB_051125,Unknown,45-54,male,2,1
2025-11-15,Mess FB_051125,Unknown,18-24,male,592,5
2025-11-15,Mess FB_051125,Unknown,25-34,female,174,1
2025-11-15,Mess FB_051125,Unknown,25-34,male,149,3
2025-11-15,Mess FB_051125,Unknown,35-44,female,390,1
2025-11-15,Mess FB_051125,Unknown,35-44,male,87,2
2025-11-15,Mess FB_051125,Unknown,18-24,female,1169,2
2025-11-15,Mess FB_051125,Unknown,18-24,male,76,1
2025-11-15,Mess FB_051125,Unknown,18-24,unknown,12,1
2025-11-15,Mess FB_051125,Unknown,25-34,female,849,6
2025-11-15,Mess FB_051125,Unknown,25-34,male,1037,19
2025-11-15,Mess FB_051125,Unknown,35-44,female,850,2
2025-11-15,Mess FB_051125,Unknown,35-44,male,318,5
2025-11-15,Mess FB_051125,Unknown,45-54,female,86,1
2025-11-15,Mess FB_051125,Unknown,18-24,female,2675,32
2025-11-15,Mess FB_051125,Unknown,18-24,male,4391,83
2025-11-15,Mess FB_051125,Unknown,18-24,unknown,145,2
2025-11-15,Mess FB_051125,Unknown,25-34,female,7267,91
2025-11-15,Mess FB_051125,Unknown,25-34,male,20473,286
2025-11-15,Mess FB_051125,Unknown,25-34,unknown,934,7
2025-11-15,Mess FB_051125,Unknown,35-44,female,3483,25
2025-11-15,Mess FB_051125,Unknown,35-44,male,7955,91
2025-11-15,Mess FB_051125,Unknown,35-44,unknown,555,2
2025-11-15,Mess FB_051125,Unknown,45-54,female,746,8
2025-11-15,Mess FB_051125,Unknown,45-54,male,2370,13
2025-11-15,Mess IG_051125,Unknown,18-24,male,144,3
2025-11-15,Mess IG_051125,Unknown,25-34,female,266,4
2025-11-15,Mess IG_051125,Unknown,25-34,male,496,8
2025-11-15,Mess IG_051125,Unknown,35-44,female,563,1
2025-11-15,Mess IG_051125,Unknown,35-44,male,74,1
2025-11-15,Mess IG_051125,Unknown,18-24,female,482,6
2025-11-15,Mess IG_051125,Unknown,18-24,male,2297,36
2025-11-15,Mess IG_051125,Unknown,18-24,unknown,67,1
2025-11-15,Mess IG_051125,Unknown,25-34,female,2405,25
2025-11-15,Mess IG_051125,Unknown,25-34,male,3566,64
2025-11-15,Mess IG_051125,Unknown,25-34,unknown,119,1
2025-11-15,Mess IG_051125,Unknown,35-44,female,164,2
2025-11-15,Mess IG_051125,Unknown,35-44,male,1251,13
2025-11-15,Mess IG_051125,Unknown,45-54,male,47,1
2025-11-15,Mess IG_051125,Unknown,18-24,female,8664,99
2025-11-15,Mess IG_051125,Unknown,18-24,male,10646,124
2025-11-15,Mess IG_051125,Unknown,18-24,unknown,171,6
2025-11-15,Mess IG_051125,Unknown,25-34,female,21264,170
2025-11-15,Mess IG_051125,Unknown,25-34,male,14624,236
2025-11-15,Mess IG_051125,Unknown,25-34,unknown,246,6
2025-11-15,Mess IG_051125,Unknown,35-44,female,2241,16
2025-11-15,Mess IG_051125,Unknown,35-44,male,3322,34
2025-11-15,Mess IG_051125,Unknown,35-44,unknown,257,2
2025-11-15,Mess IG_051125,Unknown,45-54,female,1087,7
2025-11-15,Mess IG_051125,Unknown,45-54,male,75,2
2025-11-15,Mess IG_051125,Unknown,18-24,female,1545,13
2025-11-15,Mess IG_051125,Unknown,18-24,male,1349,9
2025-11-15,Mess IG_051125,Unknown,25-34,female,2486,17
2025-11-15,Mess IG_051125,Unknown,25-34,male,1360,9
2025-11-15,Mess IG_051125,Unknown,35-44,female,1559,2
2025-11-15,Mess IG_051125,Unknown,35-44,male,416,3
2025-11-15,Mess IG_051125,Unknown,18-24,female,121,1
2025-11-15,Mess IG_051125,Unknown,18-24,male,3594,12
2025-11-15,Mess IG_051125,Unknown,25-34,female,999,2
2025-11-15,Mess IG_051125,Unknown,25-34,male,762,13
2025-11-15,Mess IG_051125,Unknown,35-44,female,310,3
2025-11-15,Mess IG_051125,Unknown,35-44,male,357,2
2025-11-15,Mess IG_051125,Unknown,55-64,female,35,1
2025-11-15,Mess IG_051125,Unknown,18-24,female,5095,25
2025-11-15,Mess IG_051125,Unknown,18-24,male,9044,58
2025-11-15,Mess IG_051125,Unknown,18-24,unknown,190,6
2025-11-15,Mess IG_051125,Unknown,25-34,female,12800,72
2025-11-15,Mess IG_051125,Unknown,25-34,male,9562,115
2025-11-15,Mess IG_051125,Unknown,25-34,unknown,186,3
2025-11-15,Mess IG_051125,Unknown,35-44,female,3914,11
2025-11-15,Mess IG_051125,Unknown,35-44,male,1245,18
2025-11-15,Mess IG_051125,Unknown,45-54,female,147,4
2025-11-15,Mess IG_051125,Unknown,45-54,male,128,1
2025-11-15,Mess IG_051125,Unknown,18-24,female,929,1
2025-11-15,Mess IG_051125,Unknown,18-24,male,322,3
2025-11-15,Mess IG_051125,Unknown,25-34,female,1200,9
2025-11-15,Mess IG_051125,Unknown,25-34,male,510,7
2025-11-15,Mess IG_051125,Unknown,25-34,unknown,82,2
2025-11-15,Mess IG_051125,Unknown,35-44,female,117,2
2025-11-15,Mess IG_051125,Unknown,35-44,male,101,1
2025-11-15,Mess IG_051125,Unknown,45-54,female,212,1
2025-11-15,Mess IG_051125,Unknown,18-24,female,28,1
2025-11-15,Mess IG_051125,Unknown,18-24,male,876,4
2025-11-15,Mess IG_051125,Unknown,25-34,female,1785,7
2025-11-15,Mess IG_051125,Unknown,25-34,male,356,4
2025-11-16,Impression FB_041125,Unknown,18-24,female,8281,1408
2025-11-16,Impression FB_041125,Unknown,18-24,male,9986,1694
2025-11-16,Impression FB_041125,Unknown,18-24,unknown,649,111
2025-11-16,Impression FB_041125,Unknown,25-34,female,11660,2012
2025-11-16,Impression FB_041125,Unknown,25-34,male,20901,3573
2025-11-16,Impression FB_041125,Unknown,25-34,unknown,601,103
2025-11-16,Impression FB_041125,Unknown,35-44,female,11433,1982
2025-11-16,Impression FB_041125,Unknown,35-44,male,27012,4620
2025-11-16,Impression FB_041125,Unknown,35-44,unknown,312,52
